source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range,litraj_min_volume,litraj_edge_length,litraj_max_weighted_mean_oxidation,litraj_max_volume,litraj_min_mean_covalent_radius,dft_profile_volume_min,dft_profile_volume_max,dft_profile_volume_range,dft_profile_volume_s_min,dft_profile_volume_s_max,dft_profile_volume_asymmetry,dft_profile_effective_cn_min,dft_profile_effective_cn_max,dft_profile_effective_cn_range,dft_profile_effective_cn_s_min,dft_profile_effective_cn_s_max,dft_profile_effective_cn_asymmetry,dft_profile_mean_rc_min,dft_profile_mean_rc_max,dft_profile_mean_rc_range,dft_profile_mean_rc_s_min,dft_profile_mean_rc_s_max,dft_profile_mean_rc_asymmetry,dft_profile_weighted_mean_oxi_min,dft_profile_weighted_mean_oxi_max,dft_profile_weighted_mean_oxi_range,dft_profile_weighted_mean_oxi_s_min,dft_profile_weighted_mean_oxi_s_max,dft_profile_weighted_mean_oxi_asymmetry,bvse_profile_volume_min,bvse_profile_volume_max,bvse_profile_volume_range,bvse_profile_volume_s_min,bvse_profile_volume_s_max,bvse_profile_volume_asymmetry,bvse_profile_effective_cn_min,bvse_profile_effective_cn_max,bvse_profile_effective_cn_range,bvse_profile_effective_cn_s_min,bvse_profile_effective_cn_s_max,bvse_profile_effective_cn_asymmetry,bvse_profile_mean_rc_min,bvse_profile_mean_rc_max,bvse_profile_mean_rc_range,bvse_profile_mean_rc_s_min,bvse_profile_mean_rc_s_max,bvse_profile_mean_rc_asymmetry,bvse_profile_weighted_mean_oxi_min,bvse_profile_weighted_mean_oxi_max,bvse_profile_weighted_mean_oxi_range,bvse_profile_weighted_mean_oxi_s_min,bvse_profile_weighted_mean_oxi_s_max,bvse_profile_weighted_mean_oxi_asymmetry
nebDFT2k:mp-1320203_8_0_0_1_0,0.5043742269277572,0.0807108896111836,10,0.5283037334680557,0.0686458517980206,10,0.6551110223061976,0.0,10,0.4542964398860931,0.0822463175071439,10,0.795512204551386,0.2911379776236288,0.2672084710833303,0.0239295065402984,0.1404011822451885,0.3412157646652929,-0.2008145824201044,2.7147130662119,2.629077401977261,1.032572515426984,2.0061709185080363,0.7388363494531673,10.0,0.9415502126355664,7.0,0.2100812759947634,Li39O80Co16Ni24,O,0.8924765529553833,3.213148902153946,2.9020612562937207,1.1071954098782606,1.8735043084657437,0.4975009433859,6.0,1.130961802721356,11.0,0.1008377126184338,9.739560941459347,2.629077401977261,,10.145144124033566,0.8328571428571429,9.378598591235836,10.74668047100062,1.3680818797647838,1.0,0.44501009660995017,0.1735304188480633,7.373314232054027,8.366655025734907,0.99334079368088,1.0,0.44501009660995017,0.0748570480115136,0.8328571428571429,0.96375,0.13089285714285714,0.44501009660995017,1.0,0.01767180229313503,,,,,,,8.857594703447283,9.502650138064187,0.6450554346169035,0.49750094338590006,0.0,0.11248651684060462,7.223703387657797,7.76686005735824,0.5431566697004433,1.0,0.25533056499659756,0.0194067816868424,0.8,0.96,0.15999999999999992,0.49750094338590006,0.0,0.018181089317270638,-1.7633332735265599,-1.300277326584899,0.46305594694166086,1.0,0.49750094338590006,0.015150694822324784
nebDFT2k:mp-1641416_3_9_0_0_0,0.3290390640497207,0.0326293183098342,10,0.33854840695858,0.0355127675231122,10,0.5825010483962823,0.0,10,0.346422928571701,0.106582005352533,10,0.3815076089856859,0.0524685449359652,0.0429592020271059,0.0095093429088592,0.2009934394105963,0.0350846804139848,0.1659087589966114,3.0226462990237204,2.4202131800755473,1.2489173779845988,2.1547678729729154,0.0,10.0,0.7132981083997518,4.0,0.1148661067958422,Li23O48Mn20Co4,O,0.7105382866835803,3.06728388077249,2.82430854933135,1.0860300237021423,1.974226496939395,0.4988978813699927,6.0,0.9491530482735788,5.0,0.1777898504224211,11.244699993094981,2.4202131800755473,-0.26464427546029373,13.32366973642145,0.9057894736842104,11.791670674712407,14.220525762572523,2.428855087860116,0.8755809451957648,0.48018176146823954,0.21539766617970724,8.357197936964189,9.320639742507275,0.963441805543086,0.696569829594218,0.8755809451957648,-0.04128514359620805,0.956818181818182,1.006470588235294,0.049652406417111994,0.48018176146823954,1.0,-0.006468482958654709,-1.4125726322910335,-1.265905254736849,0.14666737755418446,0.0,0.8755809451957648,-0.02150887619898756,10.539632406325953,11.241091433373153,0.7014590270471999,0.4988978813699927,1.0,-0.08480992151891886,6.652915299332962,8.480019467261235,1.8271041679282725,0.4988978813699927,1.0,-0.18729881532071557,0.7564285714285716,0.9872222222222222,0.23079365079365066,0.4988978813699927,0.0,-0.0039895937857396535,-1.5316118449682063,-1.337927443065051,0.1936844019031554,0.0,0.4988978813699927,-0.017521278901062254
nebDFT2k:mp-25463_4_10_1_0_0,0.3648567289113998,0.0551205477714936,10,0.6189219534397126,0.0939843196691329,10,0.7906125793083134,0.0,10,0.5067115992307663,0.1424042375270121,10,0.6109093967778279,0.246052667866428,0.0080125566618847,0.2380401112045433,0.1797031825304855,0.1041977975470616,0.0755053849834239,3.7252690382825726,3.3769317472594604,1.1031520081227002,1.958268447681919,0.500154217899232,8.0,0.867667831119662,1.0,0.2087607511768617,Li23C8O56P8V8,O,1.2320017866192996,4.31580360873909,3.5947825200000008,1.2005743281346235,1.811327548341034,0.4981441222848365,9.0,1.1040105830541955,2.0,0.4760158749174972,12.069103874284798,3.3769317472594604,,12.276638298130093,0.7842857142857144,12.069103874284796,13.53241697011656,1.463313095831765,0.0,0.500154217899232,0.0014280117283984595,6.4768515620787355,7.3873275716864475,0.910476009607712,0.500154217899232,0.23905334162555036,0.0007597115263151544,0.8142105263157895,0.9089473684210526,0.09473684210526312,0.500154217899232,0.0,1.1704916763444206e-05,-1.8111113616904255,-1.4957365323093206,0.31537482938110495,0.0,0.500154217899232,-4.4937309144787996e-05,10.49742182207226,12.406456580665271,1.9090347585930107,0.4981441222848365,0.0,-0.00113340639819981,6.768007424735432,7.798293054046909,1.0302856293114777,0.4981441222848365,0.7483750035918615,-0.0034911064251832435,0.7807142857142857,0.9170000000000001,0.13628571428571445,0.4981441222848365,0.0,-0.0002939730554287201,-1.8108363042267739,-1.3696595940507619,0.441176710176012,0.0,0.4981441222848365,-0.0006038835914488061
nebDFT2k:mp-25465_1_0_0_0_1,0.6780717521905899,0.1981128146807425,10,0.9225020587444306,0.1293925353129591,10,0.94784854008281,0.0,10,0.8813276648521423,0.0448955941575355,10,0.857966952107347,0.179895199916757,0.0645351066370836,0.1153600932796734,0.089881587975463,0.0233607127447953,0.0665208752306677,4.487726413255029,4.263292882198065,1.0526432354657396,2.0546196172902693,0.2451414099438847,8.0,0.7871040709105578,1.0,0.2121106238215006,Li15O64F16P16Co16,O+F,1.6259867525743237,4.629568037560646,4.325874821551399,1.070203884425008,1.9490254927260544,0.4987982641803073,8.0,1.1934598702275108,1.0,0.4189387879557498,10.415886344509449,4.263292882198065,-0.4247747071823885,12.059140869939892,0.6773333333333333,12.059140869939892,12.193461038064246,0.1343201681243542,0.0,0.5007074775551652,-0.00017685814263401767,7.121562523159473,8.048900265007683,0.92733774184821,1.0,0.5007074775551652,-0.0007795521999480748,0.6773333333333333,0.7641176470588236,0.08678431372549023,0.0,0.24514140994388472,-2.2201805823129916e-05,-1.787077290261648,-1.5543221902078335,0.2327551000538146,0.0,0.5007074775551652,-0.00020708814166026102,9.788529988217704,11.528502981709295,1.739972993491591,0.49879826418030737,0.0,0.004628480114008404,6.7276688730488505,7.654504592070812,0.9268357190219616,1.0,0.7489853651101581,-0.004875135234188921,0.6785714285714286,0.7057142857142857,0.027142857142857135,0.0,0.24896598739277445,-9.862513463687606e-06,-1.7822642103909045,-1.2270364854186202,0.5552277249722843,0.0,0.49879826418030737,-0.0035737418326953208
nebDFT2k:mp-25465_1_0_1_0_1,0.257586845755577,0.0757500842727406,10,0.1995785981416701,0.0742421923563721,10,0.7033133259011177,0.0,10,0.389769846200943,0.0963232725300112,10,0.2278560561765345,0.0297307895790425,0.0282774580348643,0.0014533315441781,0.4754572697245832,0.1619137900244084,0.3135434797001747,2.875546745847636,2.7523041646697597,1.0447779655896658,2.0118358802834,0.8185084961746997,7.0,0.7597029529756676,2.0,0.1188351384762461,Li15O64F16P16Co16,O+F,1.0132567030384465,3.4382745802970724,2.990197723287815,1.1498485713903168,1.8090558940121744,0.5074460171317042,7.0,1.1403597870480824,3.0,0.3846386128338794,11.034906580599976,2.7523041646697597,-0.5111703529971241,11.717019722395438,0.6849999999999999,11.852178926237539,12.036169920174085,0.18399099393654694,0.0,0.8185084961746997,-3.9895281505053504e-05,6.56925394026667,6.802573471805338,0.23331953153866802,0.8185084961746997,0.5554087703244459,0.033026514280842356,0.6407142857142858,0.77,0.12928571428571423,0.0,0.5554087703244459,-0.0011390586107062894,-1.8082194027839338,-1.6542001450445605,0.1540192577393733,1.0,0.5554087703244459,-0.0024910867059867448,9.191023021168332,11.531715690763406,2.3406926695950734,0.5074460171317042,0.0,0.033751650962861035,5.932092671861605,6.655448909294883,0.7233562374332774,0.5074460171317042,0.0,0.07705259474635273,0.6342857142857143,0.7291666666666666,0.09488095238095229,0.0,0.5074460171317042,0.005422458939175534,-1.7961311278177652,-1.4632500844785081,0.33288104333925705,0.0,0.5074460171317042,-0.018336605209634982
nebDFT2k:mp-26247_6_9_0_0_0,0.3110789537429809,0.0415920231125703,10,0.4479955106973648,0.0560466413186582,10,0.4815857620102827,0.0,10,0.4855156391859054,0.0937702578972539,10,0.6142609686596359,0.3031820149166549,0.166265457962271,0.1369165569543838,0.1326752066493531,0.1287453294737304,0.0039298771756227,3.016800991095532,2.874808762614238,1.0493918866283725,1.9927914903809223,0.0,6.0,0.7282452530560924,4.0,0.0309968845293971,Li39O64P16Cu8,O,0.4576756115341538,3.3898200095320457,3.048409641571754,1.1119962236388483,1.9878867830058753,0.0,6.0,0.728422130970308,4.0,0.1498351254491672,11.375570037318694,2.874808762614238,-0.2829526555580074,12.47718344313696,0.9052941176470588,11.72709612298734,12.653749978350193,0.9266538553628525,0.0,0.49617295196770234,-0.02738082824376864,6.472726252822205,7.881099181621418,1.4083729287992135,1.0,0.49617295196770234,0.017599761647487444,0.881875,0.9773684210526316,0.09549342105263159,0.49617295196770234,0.23939934388182418,0.0035543439054307457,-1.6469726078116378,-1.4369982515607624,0.20997435625087535,1.0,0.49617295196770234,0.004254114391287311,10.826897802900513,11.648190106875912,0.8212923039753992,0.5016757479760431,1.0,-0.010934660577658128,6.197963582712291,7.480074268465761,1.2821106857534694,1.0,0.5016757479760431,0.04518887070483402,0.8823076923076923,0.9336842105263157,0.051376518218623324,0.5016757479760431,1.0,-0.0019218263219741294,-1.6844222297789886,-1.236602416649898,0.4478198131290907,1.0,0.5016757479760431,0.00944363758914557
nebDFT2k:mp-26351_0_2_0_0_0,1.663818085193634,0.269330885119368,10,1.419573140144348,0.2069226589770902,10,1.3432628831253797,0.0,10,1.924154031276703,0.1890256874238731,10,1.579857453953764,0.0839606312398699,0.1602843138094158,-0.0763236825695459,0.2365945708283843,0.3442965773229389,-0.1077020064945546,5.081065123968115,4.923068381986472,1.032093143893705,1.9863378293829503,0.5274727154051682,9.0,1.0266273747674537,4.0,0.3507928517440805,Li11O64P16Mo12,O,2.616773502083748,5.679381046316241,5.012660392881676,1.1330073456365315,1.8459329599258216,0.4865312839521318,9.0,1.226256003825787,5.0,0.4961661578316129,11.062120718200994,4.923068381986472,-0.25102447186916893,11.772726265744318,0.8261111111111111,11.692553175403303,12.700128041070785,1.0075748656674826,1.0,0.3352985492308495,0.1288525600514907,7.226592773263322,9.443719588869126,2.2171268156058037,1.0,0.6947733112280006,-0.26096929252086376,0.8261111111111111,0.951764705882353,0.12565359477124183,0.3352985492308495,0.16281433319504238,0.01014865828509065,-1.9120329108062653,-1.2255273879700594,0.6865055228362058,0.16281433319504238,0.5274727154051682,-0.10527419730231691,9.769082911482565,11.500829067726041,1.7317461562434762,0.4865312839521318,0.15999458165180663,0.09396207753664587,7.082564946869853,9.013694655859618,1.931129708989765,1.0,0.6531398480027977,-0.2454864083085333,0.8584615384615385,0.8876470588235295,0.029185520361990958,0.6531398480027977,0.3229435389149524,0.004372285104184581,-1.8968750007463018,-0.8209026298447665,1.0759723709015354,0.0,0.4865312839521318,-0.054762435044131696
nebDFT2k:mp-26721_0_1_0_0_0,1.415192437171936,0.2186374284912573,10,0.5030007064342499,0.0916057208090453,10,0.4980294186075878,0.0,10,0.3745680510997772,0.1052468075576915,10,1.2890585620700676,0.1261338751018683,0.7860578556358178,-0.6599239805339494,0.7910291434624798,0.9144905109702904,-0.1234613675078106,5.767529559749699,4.943971860280308,1.1665781526965846,2.0018152567465224,0.0962815425615509,7.0,0.8035476750154936,3.0,0.2716706642031019,Li15O64P16Nb8,O,0.4988783583660745,6.227703717146111,4.9238092505207245,1.2648141713628511,2.0342932019652165,0.0,7.0,0.8319187851565389,5.0,0.391280114094622,12.052089335103323,4.943971860280308,-0.24904806490276954,12.507418095100116,0.66,12.236877911372789,15.039112729582683,2.802234818209895,1.0,0.5806857250995764,0.2190152461848962,5.530616683591911,10.641921675573982,5.111304991982071,0.0,0.5806857250995764,-0.2722754624873547,0.66,0.8516666666666667,0.19166666666666665,0.0,0.4173804827744659,-0.0016427656479593433,-2.0,-1.7287193109841241,0.2712806890158759,0.0,0.5806857250995764,-0.014222014990421972,12.073322889746455,16.11387117316807,4.040548283421616,0.0,0.3172663943657876,0.3709317824996461,5.389376272774668,10.923881480563184,5.5345052077885155,0.0,0.48129245815520366,0.045867097531119505,0.6915384615384615,0.8800000000000001,0.18846153846153857,0.0,0.6498471821682638,-0.013667631476307063,-1.9977757733001618,-1.559969395068367,0.4378063782317947,0.0,0.48129245815520366,-0.0033492732970457073
nebDFT2k:mp-26965_0_2_0_1_0,0.2627234727144241,0.0532563190357009,10,0.4223090916872024,0.0639798043083157,10,0.3595650469765206,0.0,10,0.3431255042552948,0.0725221265882605,10,0.2988061008128397,0.0360826280984156,0.1235029908743626,-0.087420362775947,0.0607589461636808,0.044319403442455,0.0164395427212257,3.961530935780663,3.869874506238763,1.0236845999512745,1.9407655108914417,0.0,6.0,0.8242013781847843,2.0,0.2576114353751639,Li31O112P32Cr16,O,0.1519292223393102,4.124741847037073,4.00981602941064,1.028661119807864,1.9305732187208011,1.0,6.0,0.8411340255795025,2.0,0.4034443303451004,13.270363224652105,3.869874506238763,,15.380174637234585,0.8266666666666667,13.54252418359379,15.11306262838585,1.57053844479206,0.0,0.2697037241661076,0.06706548254736777,5.549465239354927,7.387649164641041,1.8381839252861143,0.0,0.5473914696125114,-0.15760111197576876,0.7831250000000001,0.8494444444444444,0.06631944444444438,1.0,0.5473914696125114,0.008732060252613194,-1.8995805507355534,-1.8432584921154247,0.056322058620128734,0.2697037241661076,0.5473914696125114,-0.013436531769756788,13.191221176459875,16.573372537401106,3.382151360941231,0.0,0.49687007392557175,0.10172445500480798,5.376712020321562,8.572306360188794,3.195594339867232,1.0,0.49687007392557175,-0.10908183183775222,0.7999999999999999,0.8605882352941175,0.06058823529411761,0.0,0.49687007392557175,0.010391740453148779,-1.8612311312104195,-1.7092686996986624,0.15196243151175715,1.0,0.49687007392557175,-0.01190923022344692
nebDFT2k:mp-28030_17_16_0_1_-1,0.6065860897302627,0.0869129121488003,10,0.8165136396884918,0.1439705084694023,10,1.0742682026335126,0.0,10,0.8544621765613556,0.0853854447763311,10,0.8980735580292389,0.2914874682989762,0.0815599183407471,0.209927549958229,0.1761946446042737,0.0436113814678833,0.1325832631363903,2.6587587788304305,2.59230845331807,1.0256336492006983,2.01163484328361,0.5050866013881734,10.0,0.9804180670694412,2.0,0.0266086943143658,Li63O72Nb16,O,1.942755551523036,3.026722342732501,2.660588369910749,1.137613911630394,1.78326682919587,0.5027430452712497,6.0,1.2502970715746513,6.0,0.2942656811263745,9.673851081636478,2.59230845331807,-0.3268929875266359,10.822001281178467,0.9266666666666667,10.963258344946597,11.214817421446488,0.2515590764998912,1.0,0.23890580883007476,0.03271498217601909,7.921404151718363,8.239855631464017,0.31845147974565435,0.7633123432374008,0.5050866013881734,0.015446598094524866,1.002857142857143,1.0657142857142858,0.06285714285714294,0.5050866013881734,0.0,0.000595574319382175,-1.4362802451286834,-1.4109431450629584,0.025337100065724982,0.0,0.5050866013881734,0.0006831931333177721,8.615003851736738,11.00880175532377,2.393797903587032,0.5027430452712497,0.0,0.037975913663116145,6.769833771327067,8.307666398450246,1.537832627123179,0.5027430452712497,1.0,0.07081308279726084,0.8618181818181818,1.0657142857142858,0.20389610389610402,0.5027430452712497,0.0,0.004221190125562546,-1.4482115988341224,-1.17654543460243,0.27166616423169243,0.0,0.5027430452712497,0.011324546569162375
nebDFT2k:mp-28030_2_22_0_0_0,0.5260940194129944,0.0670273246106347,10,0.711249777674675,0.1495015396145683,10,0.8541281928252895,0.0,10,0.6502591371536255,0.073052417390305,10,0.8691693608290905,0.3430753414160961,0.1579195831544154,0.1851557582616806,0.0150411680038009,0.2189102236754649,-0.203869055671664,2.9108690623176257,2.7405452972964115,1.062149589422675,1.9438809363696,0.4295993533091762,8.0,1.0191299002633751,9.0,0.0505879844083621,Li63O72Nb16,O,1.3911523823598455,3.1665647599653366,2.8252381487874856,1.120813394553779,1.7657382485884714,0.5046459924671353,6.0,1.3189057701764315,10.0,0.3249962857890355,9.257958943593527,2.7405452972964115,-0.2866624466226491,10.46588258084709,0.8784615384615384,9.729048523023716,10.792556918283472,1.0635083952597562,1.0,0.203546473425475,0.2117074680709745,7.464768539502277,8.32809889174989,0.8633303522476137,0.42959935330917626,0.0,0.05683127040071323,0.9071428571428571,1.0444444444444443,0.13730158730158715,0.42959935330917626,0.0,0.001268400219621324,-1.641177889418629,-1.3910920224999181,0.25008586691871093,1.0,0.0,0.07206305768766796,8.235876579463536,10.626453632941077,2.390577053477541,0.5046459924671353,0.0,0.19437526752830614,6.829995702150557,8.438162323058668,1.6081666209081114,0.5046459924671353,0.0,0.10034001496212452,0.815,1.0699999999999998,0.2549999999999999,0.5046459924671353,1.0,0.0188212765537491,-1.668519759627478,-1.2355004611640659,0.43301929846341203,1.0,0.5046459924671353,0.07665409066093531
nebDFT2k:mp-28030_30_31_0_0_0,0.6175833612680435,0.0998834099706728,10,1.1977262258529664,0.2073981518251727,10,1.140422613292246,0.0,10,0.9025646626949312,0.0906609377804831,10,0.9760967519792983,0.358513390711255,0.2216294738736679,0.136883916837587,0.1643258613129474,0.0735320892843673,0.09079377202858,2.701156552785488,2.654115753360026,1.017723718103067,2.0243692780731815,0.4942925890852223,10.0,0.9775976325346568,3.0,0.0442821932065259,Li63O72Nb16,O,2.108518161442378,3.063175740347088,2.737471477484974,1.1189799658337816,1.7841854218857036,0.506321703083826,7.0,1.272818805446124,5.0,0.331176460668342,10.126414261815368,2.654115753360026,-0.3572849583811723,10.891246965684132,0.9266666666666667,11.025358442206961,11.305211732585212,0.27985329037825046,1.0,0.7611470683787279,-0.03307591245886332,8.019285996295487,8.467997022275435,0.4487110259799483,0.23640679614960847,0.49429258908522233,-0.015308895658888488,0.9538461538461539,1.0657142857142858,0.11186813186813194,0.49429258908522233,0.0,0.007079672918689051,-1.3987500343898056,-1.3300308317086205,0.06871920268118514,0.0,0.49429258908522233,-0.0002243200963454317,8.680704634532184,11.114831650439369,2.434127015907185,0.506321703083826,0.0,-0.05486850458987824,6.900087703171972,8.373304166027982,1.4732164628560094,0.506321703083826,0.0,-0.1021282658999274,0.9266666666666667,1.0644444444444445,0.13777777777777778,0.506321703083826,0.2514887116404402,0.006193219593923716,-1.4166021522754864,-1.1351976376747042,0.2814045146007822,1.0,0.506321703083826,-0.022583282326568477
nebDFT2k:mp-28548_0_8_0_0_0,0.4295894771814346,0.0422392725316497,10,0.4132534235715866,0.0542820564390917,10,0.4261545138433852,0.0,10,0.354676952958107,0.0632732406881931,10,0.1196520402270664,0.3099374369543682,0.2936013833445202,0.016336053609848,0.3065024736163188,0.2350249127310406,0.0714775608852782,1.6816846404404404,1.6201133908924532,1.0380042840791963,2.003344693833425,0.0,10.0,1.0095823156494808,4.0,0.1976137904480646,Li63O48Ge8,O,0.318781949331774,2.6328851458832125,2.173342994154907,1.2114448354282872,1.9365193092061832,0.241992334749452,9.0,1.033398634607551,5.0,0.1341048631821955,8.679337802030169,1.6201133908924532,-0.23593038747676204,11.737486316001622,0.983529411764706,10.938264140541124,11.790721106006485,0.8524569654653611,0.0,0.5299752779190913,-0.06721040284882474,9.150873440671688,10.29798702571784,1.1471135850461511,0.0,0.5299752779190913,-0.07401227936806976,0.9835294117647058,1.0240000000000002,0.04047058823529448,0.5299752779190913,0.7717044850655247,-0.0044138593402363036,-1.0321670976722004,-0.9684975563753653,0.06366954129683511,0.0,1.0,-0.008061928795462747,10.219502221804515,10.825259238082364,0.605757016277849,0.0,0.7471124342674911,-0.1288926714633165,8.032364950693147,9.10868775527572,1.0763228045825741,0.4896526901496853,1.0,-0.2768931130088115,0.9835294117647058,1.0757894736842106,0.09226006191950487,0.7471124342674911,0.0,0.011263864049898542,-1.1482648519093512,-0.9801956737815107,0.1680691781278405,0.24199233474945206,0.0,-0.023871506331410663
nebDFT2k:mp-29040_0_5_0_0_0,0.8285475432872772,0.2398526640816173,10,0.6656596064567566,0.191597908559096,10,0.5975876147499093,0.0,10,0.8150014758110047,0.1825383429192764,10,0.8543699934836582,0.0258224501963809,0.1887103870269015,-0.1628879368305206,0.2567823787337489,0.0393685176726534,0.2174138610610954,6.192247975090628,5.296710612957457,1.1690742476929734,1.9701408597173455,0.499898680599287,9.0,0.8434103600911492,3.0,0.1098654679531433,Li11F76Zr16,F,0.7483405826846616,6.055328296061369,5.290018076588219,1.1446706246355085,2.005579087248313,0.0,6.0,0.912002553442704,3.0,0.2191769436873272,9.245737984222474,5.296710612957457,-0.30408063473607816,12.150097880608316,0.57,9.2455344438558,10.814166978524101,1.5686325346683017,1.0,0.499898680599287,-0.007830088866426443,6.42125164687012,7.343756643534424,0.922504996664304,1.0,0.499898680599287,-0.001762542499214259,0.57,0.6345454545454546,0.06454545454545468,0.0,0.16709597558502112,-0.0007809043101259516,-1.0,-0.9988320257001779,0.0011679742998220721,0.0,0.33834981639985595,3.2343453915395504e-05,9.327591005331644,12.184334116548266,2.8567431112166215,1.0,0.49745922089160216,-0.012328266819208622,6.436656103212441,7.902216963500031,1.4655608602875896,1.0,0.49745922089160216,-0.0019466524649627281,0.57,0.7385714285714287,0.1685714285714287,0.0,0.49745922089160216,0.00026776797924848994,-1.0,-0.9511957564826968,0.04880424351730317,0.0,0.49745922089160216,0.0005817093831455011
nebDFT2k:mp-29040_1_3_0_0_0,0.7624042153358459,0.1971284473900053,10,0.6359447658061981,0.2330868416620519,10,0.5070372253455933,0.0,10,0.6718370318412781,0.2035122830637828,10,0.1771891573098116,0.5852150580260342,0.4587556084963864,0.1264594495296478,0.3298480680357816,0.4946478745314664,-0.1647998064956848,3.949737480028672,3.6688635456801313,1.0765561135897934,1.9077172720100504,0.8344444497689976,7.0,0.9121988174861296,1.0,0.1160376876272079,Li11F76Zr16,F,0.5214491520542451,4.194580281943267,3.695175084216782,1.135150618399544,1.9341941369716071,0.7471287087529221,6.0,0.8786603446209212,2.0,0.164357484184375,8.692510742938387,3.6688635456801313,-0.2528164075808318,10.464385555668862,0.57,8.692510742938387,10.34352466633753,1.6510139233991428,0.0,0.3164901637586042,0.10512370440909269,5.949631619929779,6.427229113354791,0.47759749342501223,0.3164901637586042,1.0,-0.12392992295606575,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.3164901637586042,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.875207997268106,10.790752300570349,1.9155443033022426,0.0,0.5011802321212248,0.01646258858516525,5.794760276876522,6.472046722546299,0.6772864456697771,0.2525306674493516,1.0,-0.13844536903094706,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.2525306674493516,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
nebDFT2k:mp-29040_4_3_0_1_1,0.7596485435962677,0.1934597122348452,10,0.8753676056861878,0.3930851607550703,10,0.5878518409796342,0.0,10,0.6970623373985291,0.2182488729332979,10,0.4273566005710449,0.3322919430252227,0.4480110051151428,-0.1157190620899201,0.1604952404085892,0.2697057368274841,-0.1092104964188949,3.795640567938598,3.3185278838870778,1.1437723896695622,1.842281722779572,0.4338303284885611,4.0,0.8889674398606587,3.0,0.1233794498802592,Li11F76Zr16,F,0.7239457274713001,4.29332146235353,3.440880572845471,1.2477391677686518,1.8252301793394357,0.7536168957067467,6.0,1.068340237588415,2.0,0.1899256665660968,8.658549064857944,3.3185278838870778,-0.3187416581631374,8.963601142771122,0.57,8.658549064857944,10.363243897607218,1.704694832749274,0.0,0.676552909181965,-0.06821972458550274,5.29042491595633,6.473974584097267,1.1835496681409365,0.4338303284885611,0.13895430810338333,-0.009076005130358222,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.4338303284885611,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.966790642358019,10.501038901214557,1.5342482588565378,1.0,0.5055119706148585,0.16374908093840013,5.613034308905611,6.472046731686032,0.8590124227804212,0.7536168957067467,0.0,0.07193650598915413,0.57,0.5700000000000001,1.1102230246251565e-16,0.0,0.2535897442321988,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
nebDFT2k:mp-34038_0_0_1_-1_0,0.2777797669172286,0.1056325174354633,10,0.4954836040735245,0.2650392203909471,10,0.7928978984110165,0.0,10,0.8501256465911865,0.300973393691523,10,1.1750401168851423,0.8972603499679139,0.6795565128116181,0.2177038371562958,0.382142218474126,0.324914470293956,0.0572277481801699,4.772423731203397,3.562866906243832,1.3394897583291276,2.148169928220128,0.7597120192368944,9.0,0.8234326685784247,3.0,0.1517197972938612,Li53N9Cl27,N+Cl,1.2377280935305168,4.846942703758956,3.7430979976600223,1.2949013642680467,2.0062484942002436,0.7427318532621512,7.0,0.9425683068000076,4.0,0.1332957000082092,7.061379463549111,3.562866906243832,0.06958135294745678,11.908309017987454,1.1284615384615382,11.808275114726907,12.606177502358364,0.7979023876314564,0.7597120192368944,0.4994135637924773,0.006512754722873382,9.999276680019394,12.102821937842227,2.1035452578228337,0.7597120192368944,0.0,0.006258056583941851,1.1139999999999999,1.152,0.038000000000000034,0.4994135637924773,0.23894263767525123,-3.1962235528926186e-05,-0.5101984755643862,-0.24653980788699512,0.2636586676773911,1.0,0.4994135637924773,0.00036596229140564707,11.035803133951731,11.451282732420635,0.41547959846890414,0.23932164779511264,0.0,-0.0032303667727031637,8.973963096944585,11.819682563228959,2.8457194662843737,0.7427318532621512,1.0,-0.017784277160582285,1.0531249999999999,1.1335294117647061,0.08040441176470625,0.4880474142462786,0.23932164779511264,-0.0015919516193010352,-0.423806001855744,0.09383055106401193,0.517636552919756,1.0,0.4880474142462786,0.0024579849988786706
