outcome,effect,source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range,litraj_min_volume,litraj_edge_length,litraj_max_weighted_mean_oxidation,litraj_max_volume,litraj_min_mean_covalent_radius,dft_profile_volume_min,dft_profile_volume_max,dft_profile_volume_range,dft_profile_volume_s_min,dft_profile_volume_s_max,dft_profile_volume_asymmetry,dft_profile_effective_cn_min,dft_profile_effective_cn_max,dft_profile_effective_cn_range,dft_profile_effective_cn_s_min,dft_profile_effective_cn_s_max,dft_profile_effective_cn_asymmetry,dft_profile_mean_rc_min,dft_profile_mean_rc_max,dft_profile_mean_rc_range,dft_profile_mean_rc_s_min,dft_profile_mean_rc_s_max,dft_profile_mean_rc_asymmetry,dft_profile_weighted_mean_oxi_min,dft_profile_weighted_mean_oxi_max,dft_profile_weighted_mean_oxi_range,dft_profile_weighted_mean_oxi_s_min,dft_profile_weighted_mean_oxi_s_max,dft_profile_weighted_mean_oxi_asymmetry,bvse_profile_volume_min,bvse_profile_volume_max,bvse_profile_volume_range,bvse_profile_volume_s_min,bvse_profile_volume_s_max,bvse_profile_volume_asymmetry,bvse_profile_effective_cn_min,bvse_profile_effective_cn_max,bvse_profile_effective_cn_range,bvse_profile_effective_cn_s_min,bvse_profile_effective_cn_s_max,bvse_profile_effective_cn_asymmetry,bvse_profile_mean_rc_min,bvse_profile_mean_rc_max,bvse_profile_mean_rc_range,bvse_profile_mean_rc_s_min,bvse_profile_mean_rc_s_max,bvse_profile_mean_rc_asymmetry,bvse_profile_weighted_mean_oxi_min,bvse_profile_weighted_mean_oxi_max,bvse_profile_weighted_mean_oxi_range,bvse_profile_weighted_mean_oxi_s_min,bvse_profile_weighted_mean_oxi_s_max,bvse_profile_weighted_mean_oxi_asymmetry
delta_pos,largest_harm,nebDFT2k:mp-772502_1_2_0_0_0,1.3857452511787414,0.1814323471168751,10,1.0408777177333832,0.1400654199614318,10,1.1696124219404949,0.0,10,1.2886842489242554,0.1036566925666901,10,1.4095782031162116,0.0238329519374702,0.3687004853828284,-0.3448675334453581,0.2399657811757167,0.1208939541919562,0.1190718269837605,4.866945962483257,4.683464472923691,1.0391764452619037,2.019589686105276,0.7208401144973425,7.0,0.8112688469664813,3.0,0.1679272167764308,Li15O96Si32Fe16,O,2.181658845735378,5.191131288866593,4.836316333264197,1.0733647121388603,1.8571506339048856,0.6692538453490995,8.0,1.1194622257337985,2.0,0.3850179378844273,12.212230867683523,4.683464472923691,-0.21568040399682048,12.606663322552944,0.6900000000000001,10.734091953459261,13.049061932989774,2.314969979530513,1.0,0.5585943292261479,0.32401940928233675,6.632265920123334,8.438464595426044,1.80619867530271,1.0,0.18212714137796734,0.35179575487933334,0.69,0.8270588235294118,0.1370588235294119,0.0,0.8785490525162666,-0.017109624786740718,-1.9985313135705474,-1.5322133099108217,0.46631800365972564,0.0,0.5585943292261479,-0.03996108555295996,10.357693033254598,12.280547300317846,1.9228542670632471,0.8345374152759638,0.17305691672412468,0.656580783852899,6.408304584250824,8.588642100767968,2.1803375165171444,1.0,0.17305691672412468,0.6085157375059036,0.7107692307692308,0.8157142857142857,0.1049450549450549,0.0,0.8345374152759638,-0.005183226060703483,-1.9931544809279471,-1.0623719495134163,0.9307825314145308,1.0,0.5048977061331549,-0.020568497170245448
delta_pos,largest_harm,nebDFT2k:mp-761269_2_1_1_-1_0,1.479506778717041,0.3693464218956658,10,2.004548442363739,0.3817538725201411,10,1.5331341735098114,0.0,10,1.7770058393478394,0.1679858887118767,10,1.578548204733437,0.0990414260163958,0.4260002376303022,-0.3269588116139064,0.0454140312236255,0.1984576346144024,-0.1530436033907769,5.3726156269446115,5.236895367277378,1.0259161679103384,1.836675377003642,0.3410861025969735,7.0,1.1335520736233156,5.0,0.1313419574643004,Li31F64Ag16,F,3.0925325683270746,5.668750415482585,5.255075928023864,1.0787190314896709,1.4870873635487187,0.50188176920942,8.0,1.7476181949077594,6.0,0.6584676063703698,6.309821937164011,5.236895367277378,-0.13080286185124473,8.44323119626693,0.7790909090909092,7.990306960918742,9.308725802990931,1.3184188420721892,0.5010305433069181,0.1316135296846121,0.0019199994448797497,6.296139972578849,7.29695297438736,1.0008130018085115,1.0,0.5010305433069181,-0.0003400592400004676,0.7616666666666667,0.8880000000000001,0.1263333333333334,0.3410861025969735,0.5010305433069181,-0.0001321021109652598,-0.9371879507216472,-0.6078871375353799,0.32930081318626725,0.0,0.6593033731844457,4.391434569905872e-05,5.587512522960109,8.540483181404493,2.952970658444384,0.50188176920942,1.0,0.000445680696541384,6.286883281187627,7.452556351585395,1.1656730703977676,0.0,0.16734030692532553,0.0010155879144098101,0.7790909090909092,0.8880000000000001,0.10890909090909096,0.16734030692532553,0.50188176920942,-0.007223431143859149,-0.9376280076904133,-0.22274117145649922,0.7148868362339141,0.0,0.50188176920942,0.00034856111941267143
delta_pos,largest_harm,nebDFT2k:mp-4117_3_0_1_0_1,1.9852880239486697,0.2903759257616305,10,2.3634687542915342,0.592260613357874,10,3.310082671748379,0.0,10,3.951076698303223,0.3349440926971591,10,2.0165598319364904,0.0312718079878209,0.3469089223550439,-0.3156371143672229,1.2935228398118888,1.9345168663667325,-0.6409940265548437,5.978918479335739,5.351175374935787,1.1173093872684905,1.8615270613594923,0.6030053399418609,8.0,1.1999141298743516,4.0,0.2943920885083487,Li31O80Si32,O,7.545019074174192,6.005912798896224,5.349043079718862,1.122801351454415,1.3803889895141157,0.4997774263449639,12.0,2.0761057943894192,4.0,1.1148022025110456,5.827733623053657,5.351175374935787,-0.27406268767751724,11.293510736551415,0.891,9.238127446532676,11.778801094674888,2.540673648142212,0.7596720709466186,0.14114227012531813,0.6457175492352221,5.982113487984102,7.465493977017267,1.4833804890331646,1.0,0.3723756449520324,0.1084255631865707,0.804375,0.9313636363636365,0.12698863636363655,0.8741025921523858,0.0,0.017447406582721814,-1.7426329479274667,-1.30695231031476,0.4356806376127067,1.0,0.6030053399418609,-0.0739491786955423,4.733488317974414,11.442166216066433,6.708677898092018,0.49977742634496397,1.0,-0.05586648325180521,5.86003767260712,7.40283779440731,1.5428001218001892,0.49977742634496397,0.6675142606223915,-0.16938815995406387,0.829090909090909,0.9195652173913045,0.09047430830039549,0.1641210877055943,0.0,-0.005005005068341506,-1.7052928541629704,-0.3561951174787752,1.3490977366841952,1.0,0.49977742634496397,0.0014368542296265274
delta_pos,largest_harm,nebDFT2k:mp-1176649_6_7_0_0_0,0.93427432179451,0.2001051032902941,10,1.311507773399353,0.2402235154800307,10,0.9110472697612776,0.0,10,0.7823225498199463,0.0786695341089366,10,0.9662818259483572,0.0320075041538473,0.3452259474509958,-0.3132184432971484,0.0552345561870796,0.1839592761284109,-0.1287247199413312,4.453796954254539,4.36648039381139,1.0199970119107606,2.043542786847974,1.0,8.0,0.7699412898940268,3.0,0.1681300357489199,Li15O64F16P16Mn16,O+F,1.5337740859342484,4.598582301785365,4.4298694338711515,1.0380852913235368,1.888702193219186,0.4960600917552787,10.0,1.314450397381144,4.0,0.5386526495081541,9.79367557352903,4.36648039381139,-0.3135345949256664,11.231077672708237,0.7787499999999999,11.231077672708237,12.343442564124013,1.112364891415778,0.0,0.2692621501195613,0.1875536743200605,6.2611049068152935,7.365261853335523,1.10415694652023,0.0,0.6104976679840249,0.0662529089496062,0.7653333333333333,0.8634999999999999,0.0981666666666666,0.8700924824656648,0.0,0.0160224105207683,-1.729756492414273,-1.4831063750157207,0.2466501173985522,0.2692621501195613,0.6104976679840249,-0.0716797719974422,8.475607074701035,10.887098455012104,2.4114913803110696,0.4960600917552787,0.0,0.04993419373038144,6.144069361719637,7.804870237155488,1.660800875435851,1.0,0.4960600917552787,0.05788236686012205,0.7957142857142856,0.8742105263157894,0.07849624060150384,1.0,0.0,0.013019883873404525,-1.7156845193118242,-1.079117348719619,0.6365671705922051,0.0,0.4960600917552787,-0.08236833005864941
delta_pos,largest_harm,nebDFT2k:mp-1178166_8_9_0_0_1,0.628833669424057,0.1868855292889134,10,1.3427943646907807,0.5414554994134755,10,0.7735207629326153,0.0,10,1.0579079389572144,0.248614673043628,10,0.8422648307995928,0.2134311613755357,0.5005295338911879,-0.2870983725156522,0.0687440678669775,0.2156431081576215,-0.146899040290644,3.6023073192132795,3.238504355507746,1.1123367220694982,2.0385687353114723,0.0,7.0,0.7600122446346445,1.0,0.1847032871045383,Li7O32K16Nb8,O,1.189174950698816,4.325077910474295,3.3769012293827654,1.2807830660966175,1.9305748701764536,0.4979259120140277,5.0,0.8471721472449272,3.0,0.238502311561919,12.1993776212496,3.238504355507746,-0.20360581497241287,13.988670705868767,1.126923076923077,12.347249766524666,15.927726955512762,3.5804771889880964,0.0,0.5728986792586984,-0.6236989090563512,5.955851305113565,7.647741081669109,1.691889776555544,1.0,0.26769376704292286,0.14193990569032877,1.18625,1.2886666666666668,0.10241666666666682,0.8237406495899813,0.26769376704292286,0.02235279231296472,-1.420048079572303,-1.0723993462339338,0.3476487333383691,1.0,0.5728986792586984,0.008836237840721961,11.364759534914477,13.393439422843473,2.0286798879289965,0.4979259120140277,1.0,-0.31413030255982655,5.471533628086116,6.6195925585445945,1.148058930458478,0.4979259120140277,0.0,0.28545364602821843,1.0190909090909093,1.268181818181818,0.2490909090909088,0.4979259120140277,0.0,-0.006111509405426596,-1.4116637032716117,-0.9331995508231331,0.4784641524484786,1.0,0.4979259120140277,0.04254717758778148
delta_pos,largest_help,nebDFT2k:mp-1222575_0_2_0_0_0,2.213804388046265,0.4346348629981434,10,3.832399916648865,0.5502626503581388,10,3.0899913941953017,0.0,10,4.091467690467835,0.2748677877758738,10,4.53782219991362,2.3240178118673556,0.7054222832647552,1.6185955286026004,1.4478308057183185,0.4463545094457855,1.001476296272533,5.688602402443673,5.144914250596203,1.1056748714100466,1.8873739185337888,0.3249394773857368,9.0,1.0407774185394103,2.0,0.3481813044910326,Li7O48Si16Sc2In6,O,6.993538013056706,5.9691955175788145,5.286391369117924,1.1291626178965295,1.6108869368580585,0.4960794780642836,9.0,1.572540467685481,3.0,0.9260276055245829,7.293593954402186,5.144914250596203,-0.24230553565215476,12.526563808188541,0.7550000000000001,9.914752679764437,12.672969489048716,2.7582168092842796,0.3249394773857368,1.0,-0.11968148610442153,5.92210756498104,7.816030714669999,1.893923149688959,0.3249394773857368,0.5190589152683484,-0.0514006500706472,0.66,0.8528571428571429,0.19285714285714284,1.0,0.3249394773857368,0.008098977410406272,-2.0,-1.07741851974294,0.92258148025706,1.0,0.5190589152683484,-0.007033438890782895,6.3580010751718445,12.770112315803615,6.412111240631771,0.4960794780642836,1.0,-0.04586189566069265,5.885064235639535,7.532142466104669,1.6470782304651337,0.4960794780642836,0.0,-0.04070399855708917,0.7866666666666667,0.93,0.1433333333333333,0.0,0.665928501062258,-0.003891382008618882,-1.9996537672789372,-0.24894498552641378,1.7507087817525233,1.0,0.4960794780642836,0.0009477177306633777
delta_pos,largest_help,nebDFT2k:mp-755369_2_0_1_0_1,1.1901556074619293,0.3127913373128086,10,2.3815267086029053,0.2543265315117578,10,2.0216303223942713,0.0,10,2.624806118011475,0.2506297072669435,10,2.91840317648834,1.7282475690264107,0.5368764678854347,1.191371101140976,0.8967728540940687,0.2935970584768652,0.6031757956172035,5.195242161078897,5.046731184969457,1.0294271619918545,1.9195947624346177,0.6831047544471744,7.0,1.10227110538184,8.0,0.1750504992788403,Li23O48V12Ga12,O,4.316553699621748,5.316621386735608,5.0462020859965495,1.0535886784022157,1.519382774187333,0.5043815069857405,10.0,1.7892165200633738,10.0,0.7401396956001629,7.000175343316635,5.046731184969457,-0.14297400748394576,9.529761626434853,0.9128571428571428,8.707511306356384,9.895714627572787,1.1882033212164025,0.49898573173389116,0.865323554548591,0.004262538056544862,6.7965152898339545,8.170034968135612,1.3735196783016574,0.0,0.13531897342732893,0.020558522922821787,0.88125,1.017,0.13574999999999993,0.31737916721525977,0.0,-0.00422725589656775,-1.8306306558309369,-0.9963273301048411,0.8343033257260958,0.0,0.49898573173389116,0.0022648765351016564,5.752169633242727,9.60323475059558,3.851065117352854,0.5043815069857405,1.0,0.002750604926050393,6.969330345368885,8.332768058875184,1.3634377135062987,0.5043815069857405,0.16970542192036542,-0.0016342782852207804,0.8400000000000001,1.065263157894737,0.22526315789473683,0.6682946903001581,0.0,0.007024584455341709,-1.7714401649936677,-0.49065538107155937,1.2807847839221083,1.0,0.5043815069857405,-0.001376895701425962
delta_pos,largest_help,nebDFT2k:mp-753126_0_1_1_1_0,2.744223964214325,0.7614692346422162,10,1.0894731819629668,0.0959052209987007,10,1.1377043299945897,0.0,10,1.3974664568901063,0.1269012617286101,10,1.355068565811223,1.3891553984031022,0.2655953838482561,1.123560014554846,0.2173642358166332,0.0423978910788833,0.1749663447377498,9.39886230313241,5.157183661636668,1.82247965552377,2.113650913785139,1.0,10.0,0.7364778111933552,4.0,0.1349778726440963,Li23O80Fe24Sn16,O,2.1017069793997454,8.396641126059501,5.311449661830022,1.580856764284291,1.764032914589949,0.6701127680294594,9.0,1.1703541114155187,3.0,0.5690672432978773,6.778739084684699,5.157183661636668,0.02876549265966431,12.567016215595796,0.8115384615384615,12.469592957277957,14.383982612420025,1.9143896551420685,0.3459228192136926,0.6764983896544596,-0.38022152375689533,7.003688852419015,9.121632267502013,2.1179434150829985,0.0,0.5100057145698754,-0.13503384070770785,0.8326666666666667,0.974,0.1413333333333333,0.6764983896544596,0.0,0.01686858210550829,-1.733574965211181,-1.2184328950386758,0.5151420701725051,0.0,0.6764983896544596,-0.058184057341320594,9.861468417680967,12.86885015428467,3.007381736603703,0.6701127680294594,0.3370728473418079,0.4801991473574905,6.863538049905563,9.373524671136789,2.509986621231225,0.0,0.3370728473418079,0.30417980402957134,0.8557142857142858,0.9522222222222221,0.09650793650793632,0.16782420483729552,1.0,-0.0006804165646811522,-1.8017278779413912,-0.6061636384896102,1.1955642394517811,0.0,0.6701127680294594,-0.11445246357720518
delta_pos,largest_help,nebDFT2k:mp-755369_6_3_0_0_1,1.190678858757019,0.2968545908006701,10,2.288680601119995,0.2529408992489768,10,2.1413957088918796,0.0,10,2.7357789993286135,0.2439150644860073,10,2.6072857484934957,1.4166068897364767,0.3186051473735007,1.098001742362976,0.4658900396016161,0.1284932508351177,0.3373967887664983,5.260498210043063,5.096976633508874,1.0320820730193572,1.9170099992283849,0.3039292927052143,7.0,1.0933942715349123,8.0,0.189014424797355,Li23O48V12Ga12,O,4.616648929042725,5.29816512334077,5.0033694329052,1.0589194330718044,1.5165611242618562,0.5048929636771381,11.0,1.8307353993581543,11.0,0.7816009243115589,5.99975596580129,5.096976633508874,-0.19961506581924898,9.838455981600303,0.8959999999999999,8.513569514002198,10.051725584096786,1.5381560700945887,0.5024474709272455,0.8879504810243782,-0.05603994356142028,7.209172559727717,7.845919678688385,0.6367471189606677,1.0,0.8879504810243782,0.02015938317450683,0.8586666666666666,1.0240909090909092,0.16542424242424258,0.30392929270521435,0.0,-0.008886703041210198,-1.7473004085909174,-1.0353759938581069,0.7119244147328105,0.0,0.5024474709272455,0.0002059820410037494,5.659292194025046,9.68463865353267,4.025346459507624,0.5048929636771381,0.0,-0.006109919774530681,6.819896144757595,8.37022540996506,1.5503292652074654,0.5048929636771381,0.16697742986961694,-0.010078048995850963,0.88,1.0815789473684212,0.2015789473684212,0.3370049427302293,0.0,0.004814543071140709,-1.7704026659210261,-0.48840010694893643,1.2820025589720898,1.0,0.5048929636771381,0.004779048235457828
delta_pos,largest_help,nebDFT2k:mp-759667_2_4_0_0_0,1.6195458889007568,0.271031120968029,10,0.5517500281333924,0.0848444318944922,10,0.6278036593551566,0.0,10,0.7186516106128693,0.0972416284666812,10,0.3889327957493549,1.230613093151402,0.1628172323840374,1.0677958607673643,0.2388708636058016,0.3297188148635144,-0.0908479512577127,5.947363576420651,4.7683077177792805,1.2472692469584337,1.9852716223475488,0.8463272727898974,10.0,0.8572753607088283,2.0,0.1483161578287065,Li15B16O48Sn8,O,0.8240526987073264,6.142758362965601,4.776380565856639,1.2860697086987465,1.9681916197090692,0.6762045978420554,9.0,0.9548329448187458,3.0,0.2586680818272695,9.745464976564188,4.7683077177792805,-0.2908820872963792,12.303473601552833,0.7508333333333334,11.339046856302597,13.72747146273721,2.3884246064346133,1.0,0.15274302527951597,0.6740005806799152,6.3846105946596845,7.6223136501556255,1.237703055495941,0.4896933419629796,0.3355092892505221,0.23554585983990295,0.7781250000000001,0.8744444444444445,0.0963194444444444,0.4896933419629796,0.8463272727898974,-0.010231880886475309,-1.780338544113487,-1.531709626860803,0.24862891725268388,0.0,0.3355092892505221,0.013782122209046399,11.044872609415698,13.804654527985576,2.759781918569878,0.8376804082801839,0.3474349676263447,0.8394733948966984,6.393580977598808,8.17037606402368,1.7767950864248716,0.8376804082801839,0.3474349676263447,0.31507612457752465,0.8141176470588235,0.858125,0.044007352941176525,0.6762045978420554,0.5127143789377,0.0016384815679117981,-1.7514842455065591,-1.1462889555767426,0.6051952899298165,0.0,0.6762045978420554,-0.03340973535412051
delta_pos,largest_help,nebDFT2k:mp-755369_11_7_0_1_0,1.1811738848686215,0.305853217798187,10,2.2312026262283324,0.2892287954371643,10,2.031324318670104,0.0,10,2.5353341817855837,0.2388807877048682,10,2.6194679777818237,1.438294092913202,0.3882653515534913,1.0500287413597107,0.5881436591117195,0.08413379599624,0.5040098631154795,5.164291227330185,4.982517488548005,1.0364823082307235,1.9026343069311151,0.5015690572655702,10.0,1.1620510476390202,9.0,0.1790723033115756,Li23O48V12Ga12,O,4.340843873281065,5.299433084409127,5.0071479453978665,1.058373577573218,1.5145804352377343,0.4930767361912156,10.0,1.7991878519696227,11.0,0.7834457222211211,6.955472192633534,4.982517488548005,-0.12030498800489099,9.45213115306355,0.9,8.430041396276525,9.776345100245814,1.346303703969289,0.5015690572655702,0.9273047314953011,-0.02266243260887535,6.883493818600342,8.033684393749859,1.1501905751495167,0.0,0.13702918948016035,0.015265914334364528,0.8728571428571429,1.08,0.20714285714285718,0.7123458808207497,0.0,0.01835551047179418,-1.8012062518924847,-0.9630693513283571,0.8381369005641276,0.0,0.5015690572655702,0.008052916756263628,5.702007137759264,9.702906880077895,4.000899742318632,0.49307673619121567,0.0,-0.040587674959234654,6.899624462816699,8.37398332532019,1.4743588625034905,0.49307673619121567,0.8279595402351094,-0.013098628474426555,0.8400000000000001,1.0815789473684212,0.24157894736842112,0.6604167547249036,1.0,0.005362219849137317,-1.7667314860868726,-0.49490242053850386,1.2718290655483688,0.0,0.49307673619121567,0.00588264604141675
delta_pos,largest_help,nebDFT2k:mp-755369_1_4_0_0_1,1.2142825663089751,0.3025221611375391,10,2.254388189315796,0.2995000610316978,10,2.1205633763417455,0.0,10,2.6598735809326173,0.2455274870767,10,2.7418344290632604,1.5275518627542852,0.4874462397474643,1.0401056230068209,0.6212710527215148,0.081960848130643,0.5393102045908718,5.271129583284101,5.096980557972303,1.0341670962506238,1.908017571867267,0.3205824292443531,7.0,1.1161247963140717,8.0,0.1711653569120469,Li23O48V12Ga12,O,4.564449509837984,5.29697555954229,5.009975157870322,1.0572857933678792,1.5131062446713544,0.4982772029211229,10.0,1.8119102579285933,11.0,0.7625911129869745,6.927319602249093,5.096980557972303,-0.11081238815058589,9.709717634381562,0.9394444444444444,8.576330008830466,9.955521210160025,1.3791912013295597,0.5006107528929865,0.14202758578001984,0.006058177233169815,7.186552861864336,8.037003966899237,0.8504511050349004,0.32058242924435315,0.8625752922752484,-0.02590926997232268,0.88125,1.024090909090909,0.14284090909090896,0.32058242924435315,1.0,0.0025730219347239736,-1.7478724258074867,-1.0165393325604282,0.7313330932470585,1.0,0.5006107528929865,-0.004143183923805305,5.667764443608002,9.683133348759378,4.015368905151377,0.4982772029211229,1.0,0.012143968578240294,6.864007882601431,8.371924460493803,1.507916577892372,0.4982772029211229,0.8331292324086429,0.006975862181843873,0.8799999999999998,1.0815789473684212,0.2015789473684214,0.33220851550091257,1.0,-0.004592728652065503,-1.7715378859816788,-0.488058153323064,1.283479732658615,0.0,0.4982772029211229,-0.0067090120324110325
delta_pos,largest_help,nebDFT2k:mp-753899_0_3_0_0_0,1.0775448441505433,0.2569721633005319,10,1.8475247025489807,0.3444402656243768,10,2.8912216456326254,0.0,10,2.9360431671142577,0.2333291419101504,10,3.250723844104641,2.173178999954098,1.4031991415556604,0.7699798583984374,0.3595021984720157,0.3146806769903834,0.0448215214816323,5.8683375177861885,5.5976696858000095,1.0483536627166123,1.85294562102348,0.4979229381590541,10.0,1.4865840431946806,6.0,0.7961428107967012,Li15C32O96Fe16,O,6.495482146990113,6.323802014434319,5.599789704945268,1.12929276769977,1.5952485258469895,0.4836010516300557,13.0,1.9679464439833183,5.0,1.087560972321031,6.637871208374591,5.5976696858000095,-0.17528162122955251,10.783067606555095,0.7,8.421036588864895,11.08585807127229,2.664821482407394,0.4979229381590541,0.16135787856313935,0.0018277530242869489,6.840985439163917,9.645739785188693,2.804754346024777,0.0,0.4979229381590541,0.01851572344453567,0.7,0.7866666666666666,0.08666666666666667,0.0,0.4979229381590541,0.0004306750816276961,-1.9961754593856254,-0.742816864424602,1.2533585949610233,0.0,0.4979229381590541,0.0011919000755306053,6.290216049698856,9.937575601495224,3.6473595517963684,0.4836010516300557,0.0,-0.007327465337660044,6.5407189378707615,7.3862984300069625,0.845579492136201,1.0,0.4836010516300557,0.029793165140651556,0.66,0.8053333333333335,0.14533333333333343,0.0,0.3176275692223885,0.0054989271739211976,-2.0,-0.3326557593257305,1.6673442406742696,0.0,0.4836010516300557,0.004790954478062548
delta_pos,largest_help,nebDFT2k:mp-777670_0_2_0_1_0,2.3184669494628904,0.4554466280732205,10,2.8979679346084595,0.3792841469361857,10,4.08206817928771,0.0,10,3.4790032148361205,0.289808479045772,10,4.522794747633043,2.2043277981701523,1.624826813024583,0.579500985145569,0.4407265683453332,1.0437915327969225,-0.6030649644515891,5.747544177890779,5.2347332667601085,1.0979631406220742,1.8797251365616503,0.8187439019334253,8.0,1.0935052489517645,5.0,0.4517381922656491,Li15O64V12Cr12Sn8,O,9.47937736223693,5.89232303492962,5.192091491629482,1.1348650239366984,1.459809493565599,0.6658986776252144,10.0,1.9087897684773043,6.0,1.2374156677810308,5.313790402029028,5.2347332667601085,-0.009681258212114269,11.932478379472846,0.7895000000000001,9.602957557495344,12.056618197967811,2.4536606404724672,0.5747160452747386,1.0,0.4724463635855596,5.715254515949657,7.442784139508831,1.7275296235591737,0.0,0.2811113318284029,0.08963991608533961,0.7895000000000001,0.9453846153846155,0.1558846153846154,0.0,0.5747160452747386,-0.034047311587677265,-1.8699005388843257,-0.8676752722368818,1.0022252666474438,0.0,0.5747160452747386,-0.11424085295108166,5.176352282331125,12.242278836640306,7.065926554309181,0.6658986776252144,0.0,1.32329481650524,5.244247937489681,7.1507087529313536,1.9064608154416725,0.6658986776252144,0.3392631206624193,0.39276101697540966,0.7895000000000001,0.9692857142857142,0.1797857142857141,0.0,0.8321825298339903,-0.02628874472655962,-1.8626034224119887,-0.23075046340527042,1.6318529590067183,0.0,0.6658986776252144,-0.25603367773237395
delta_pos,largest_help,nebDFT2k:mp-755839_0_5_0_0_0,1.0953237771987916,0.2640725377832035,10,0.5356349110603332,0.0888377233135005,10,0.6484632984075269,0.0,10,0.602123886346817,0.0848751054605393,10,0.547669942860523,0.5476538343382686,0.0120350318001897,0.5356188025380789,0.1007933555470039,0.054453943486294,0.0463394120607099,5.778074062401069,5.147776695044784,1.122440697158252,2.0470934594904566,0.4374729015191652,10.0,0.8389195339741224,2.0,0.0502866917006773,Li23O64V8Cr24,O,0.8758194011117768,5.938570698302751,5.134165805328627,1.1566768436148382,2.0068786707538586,0.8344897107546244,11.0,0.9721527913131892,7.0,0.2328988106822747,9.093073652269133,5.147776695044784,-0.17303899031374595,10.660707530136605,0.898235294117647,10.651001328332004,11.914619829688109,1.2636185013561043,1.0,0.2532805645994753,-0.01796137699887712,6.889536716115553,8.608066503347072,1.7185297872315184,0.4374729015191652,0.8083220936075147,-0.08009456901207335,0.852857142857143,0.9677777777777778,0.11492063492063487,0.2532805645994753,0.0,0.001059610330478522,-1.797722767142659,-1.5651344867261643,0.2325882804164947,0.4374729015191652,0.8083220936075147,-0.004320357462059943,10.417405174853835,11.239127517321005,0.8217223424671705,1.0,0.5034576204208449,0.036481219576747215,7.053889571745559,8.343103727364051,1.2892141556184917,0.0,0.3367683376908983,0.03609342763486856,0.852857142857143,1.02,0.16714285714285704,0.16824709452946074,1.0,-0.008238586120656866,-1.7855543920484993,-1.4300789652248351,0.3554754268236642,0.0,0.6681045567348329,-0.004094275857408292
delta_pos,largest_help,nebDFT2k:mp-774843_2_0_0_1_0,2.884331560134888,0.4540235397607384,10,3.3858558177947997,0.4924339567731893,10,4.880530168672959,0.0,10,4.3876912832260135,0.4286109781363421,10,3.67574452515413,0.7914129650192421,0.2898887073593301,0.5015242576599119,1.2047856435188296,0.7119467580718837,0.4928388854469459,5.683157486856144,5.269499267117189,1.0785004796034932,1.8761021829757492,0.4189192200057937,7.0,1.088668567689405,4.0,0.4703658471781742,Li15O64V12Co12Sn8,O,11.480077572003148,5.788599849940695,5.188555749430123,1.1156476155385775,1.4727037667819625,0.3360933307805004,10.0,1.943278704205017,6.0,1.2514282581067997,5.16805677220769,5.269499267117189,0.1818201115697819,11.480619852105903,0.8533333333333333,10.168430728794595,12.811905857860536,2.6434751290659406,0.4189192200057937,1.0,-0.5669803924126748,5.841722189680232,7.140240243765171,1.2985180540849388,1.0,0.7431524581345422,-0.2128005050425883,0.7578947368421053,0.9458333333333334,0.18793859649122813,1.0,0.0,0.023421951238566108,-1.8876192645642391,-1.2025842598861516,0.6850350046780875,0.8738026922284408,0.4189192200057937,0.12506441547901748,5.289804566978268,12.036776103468249,6.746971536489981,0.3360933307805004,1.0,-1.17290331181501,5.465890629165145,7.285655274385274,1.819764645220129,0.5029140308000353,0.6691300853941705,-0.25791797339105527,0.7895000000000001,0.9599999999999999,0.17049999999999976,1.0,0.1678038133850519,0.015353346318755456,-1.8661676888299785,-0.03645719198336547,1.8297104968466131,1.0,0.3360933307805004,0.3147765766644084
